COUNTRY,CITY,ZONE,ZONE_TYPE,ZONE_PRIORITIZATION,METRIC,L8W_ROLL,L7W_ROLL,L6W_ROLL,L5W_ROLL,L4W_ROLL,L3W_ROLL,L2W_ROLL,L1W_ROLL,L0W_ROLL
MX,La Paz,LA PAZ,Non Wealthy,Prioritized,Pro Adoption (Last Week Status),0.3120769505,0.312232525,0.3048502889,0.3032670455,0.2968948611,0.2963788301,0.3002635542,0.2993897788,0.3174069089
BR,Rio De Janeiro,Sao Cristovao,Non Wealthy,Not Prioritized,MLTV Top Verticals Adoption,0.1840394167,0.1949914165,0.2063490583,0.1930955635,0.1801458004,0.1790361537,0.1809180797,0.1955537149,0.201546696
BR,Rio De Janeiro,Sao Cristovao,Non Wealthy,Not Prioritized,Restaurants Markdowns / GMV,0.1393146328,0.1278849263,0.1612649547,0.1638209974,0.1630988472,0.1520171838,0.1405253186,0.1301875971,0.1450077118
PE,Trujillo,El Porvenir,Non Wealthy,Not Prioritized,MLTV Top Verticals Adoption,0.07296681788,0.06572848533,0.07001009318,0.07055796543,0.07087556868,0.06952774778,0.06576948083,0.06253924397,0.05876104122
CO,Bucaramanga,Centro y Cabecera,Wealthy,High Priority,% PRO Users Who Breakeven,0.6402821317,0.6415826222,0.6578486676,0.6618245206,0.657654227,0.6660440792,0.6717125661,0.6668478261,0.6545650611
MX,Monterrey,San Pedro,Wealthy,Prioritized,% Restaurants Sessions With Optimal Assortment,0.9663324963,0.9630408692,0.9452210319,0.9531285634,0.9595664215,0.957288753,0.9618702158,0.9648370946,0.9691906725
MX,Monterrey,San Pedro,Wealthy,Prioritized,% PRO Users Who Breakeven,0.5107127241,0.5197454614,0.5311797051,0.5425984106,0.5403418489,0.5376238233,0.5384615385,0.537163238,0.523340117
BR,Rio De Janeiro,Copacabana,Wealthy,High Priority,Pro Adoption (Last Week Status),0.4371273713,0.4281175536,0.4190400844,0.4133682831,0.4216101695,0.4279935275,0.434232251,0.4373608018,0.4765424165
BR,Rio De Janeiro,Copacabana,Wealthy,High Priority,Lead Penetration,0.1056215937,0.1052948603,0.1042025572,0.1011238721,0.1011289711,0.1010227575,0.1008049568,0.1003658503,0.09568728279
AR,Tandil,TANDIL,Non Wealthy,Not Prioritized,% PRO Users Who Breakeven,0.09737827715,0.1291512915,0.1296296296,0.1094890511,0.1186440678,0.1437908497,0.1230769231,0.1471471471,0.1290322581
MX,Torreon,Tor_sur,Wealthy,Prioritized,Restaurants SST > SS CVR,0.9140803502,0.9137547276,0.9129122178,0.9125995054,0.9114791116,0.9126675934,0.9127850977,0.9143233527,0.9151928786
MX,Torreon,Tor_sur,Wealthy,Prioritized,MLTV Top Verticals Adoption,0.1306263279,0.1284929871,0.1257944323,0.1225645643,0.1234596598,0.1255822807,0.1284906003,0.1292765936,0.1245383086
MX,Torreon,Tor_sur,Wealthy,Prioritized,% PRO Users Who Breakeven,0.371942778,0.3765938069,0.3759779107,0.3864541833,0.3888643394,0.3874570447,0.3934847835,0.3859500635,0.3778054863
MX,Torreon,Tor_sur,Wealthy,Prioritized,% PRO Users Who Breakeven,0.371942778,0.3765938069,0.3759779107,0.3864541833,0.3888643394,0.3874570447,0.3934847835,0.3859500635,0.3778054863
BR,Campinas,SP - CPS - Taquaral,Non Wealthy,Prioritized,Restaurants SS > ATC CVR,0.4428693776,0.4439772639,0.4295940091,0.4188466414,0.4192429623,0.4223763587,0.3893884792,0.3693955461,0.360824958
AR,San Juan,SAN_JUAN_OESTE,Non Wealthy,Not Prioritized,Perfect Orders,0.8654236693,0.8790857241,0.8859553433,0.8625767019,0.8714008639,0.8795863696,0.8788028666,0.8636483724,0.8626087376
CO,Barranquilla,Parque Alegra,Non Wealthy,Prioritized,Restaurants SS > ATC CVR,0.5368139212,0.5209755808,0.5137313662,0.5204138235,0.5240496572,0.5362581683,0.5325552991,0.5293729249,0.5369909241
CO,Barranquilla,Parque Alegra,Non Wealthy,Prioritized,% PRO Users Who Breakeven,0.4971751412,0.5187165775,0.5347593583,0.53125,0.497382199,0.5412371134,0.5482233503,0.5306122449,0.5148514851
CO,Barranquilla,Parque Alegra,Non Wealthy,Prioritized,Restaurants Markdowns / GMV,0.1460946705,0.1433628573,0.1387907809,0.1396562381,0.138902785,0.136713774,0.1372228365,0.1339766373,0.1354449668
AR,San Salvador De Jujuy,JUJUY,Non Wealthy,Not Prioritized,% Restaurants Sessions With Optimal Assortment,0,0,0,0,0,0,0,0,0
AR,San Salvador De Jujuy,JUJUY,Non Wealthy,Not Prioritized,% PRO Users Who Breakeven,0.04494382022,0.04494382022,0.02298850575,0.01052631579,0.03738317757,0.08035714286,0.06837606838,0.08547008547,0.1025641026
AR,San Salvador De Jujuy,JUJUY,Non Wealthy,Not Prioritized,Restaurants Markdowns / GMV,0.2047993575,0.2071814629,0.2009639098,0.2037051025,0.1914098632,0.1714569065,0.1416624012,0.1609167014,0.1575021508
AR,Parana,Parana,Non Wealthy,Not Prioritized,Non-Pro PTC > OP,0.7719877693,0.7751115275,0.7607601203,0.7409905498,0.7507106645,0.7566982353,0.7541553045,0.7484713774,0.7440184223
AR,Parana,Parana,Non Wealthy,Not Prioritized,Restaurants SS > ATC CVR,0.4740332584,0.4622784241,0.443645765,0.4336228139,0.4307086528,0.4333361169,0.4089558508,0.3895513496,0.3999405622
BR,Grande São Paulo,SP - BAR - Barueri,Non Wealthy,Not Prioritized,Restaurants SS > ATC CVR,0.4367553762,0.4283371793,0.4095885156,0.4016526464,0.3999548208,0.3899307407,0.3693991494,0.3544895275,0.336344855
MX,Merida,MID_KANANSIN,Non Wealthy,High Priority,Pro Adoption (Last Week Status),0.2951275657,0.2938842655,0.2888406754,0.2921064923,0.2936134137,0.3097043215,0.3135977337,0.3153135634,0.3388176557
MX,Merida,MID_KANANSIN,Non Wealthy,High Priority,Turbo Adoption,0.2254697286,0.2141280353,0.1768558952,0.1796008869,0.1880530973,0.1768707483,0.1519823789,0.1393258427,0.09224318658
EC,Guayaquil,Villa Club,Non Wealthy,Prioritized,Pro Adoption (Last Week Status),0.2668810289,0.2523219814,0.2515060241,0.2503457815,0.25066313,0.2315930388,0.2280471822,0.2349726776,0.2544283414
BR,Natal,RN - NAT - Zona Sul,Non Wealthy,Not Prioritized,Pro Adoption (Last Week Status),0.550883095,0.5182778229,0.5085020243,0.5052546483,0.5106888361,0.5305602716,0.535683577,0.5238893546,0.5434995112
BR,Natal,RN - NAT - Zona Sul,Non Wealthy,Not Prioritized,Restaurants Markdowns / GMV,0.08732015745,0.1241019955,0.1249468206,0.1290302246,0.1353190045,0.1485405748,0.1504040711,0.1285565361,0.1001681182
PE,Trujillo,Huanchaco,Non Wealthy,Not Prioritized,Non-Pro PTC > OP,0.7334371354,0.7577828648,0.7509073227,0.7279384496,0.7202650847,0.7196071093,0.7539310082,0.7543943466,0.7910694395
PE,Trujillo,Huanchaco,Non Wealthy,Not Prioritized,Restaurants SST > SS CVR,0.9142018223,0.9159024927,0.9289602853,0.927788345,0.9227311334,0.9263497043,0.9267366248,0.9255463999,0.9357733141
MX,Queretaro,QRO_CENTRO,Wealthy,High Priority,Non-Pro PTC > OP,0.771326867,0.7664911807,0.7479435809,0.7406238779,0.7347673669,0.7340380232,0.7359570686,0.7391589005,0.7493800182
CL,Chillan,Chillán,Non Wealthy,Not Prioritized,Restaurants SS > ATC CVR,0.4542325865,0.4375920592,0.4166206391,0.4118135875,0.3891829057,0.366199186,0.3818171059,0.3908059146,0.4152382645
CL,Chillan,Chillán,Non Wealthy,Not Prioritized,MLTV Top Verticals Adoption,0.05669115112,0.05911683832,0.06177409221,0.06073020949,0.05818205343,0.05794979101,0.06234025131,0.0604169537,0.04609622512
CL,Chillan,Chillán,Non Wealthy,Not Prioritized,Lead Penetration,0.0701493923,0.0684334737,0.06809155866,0.06792123374,0.06601909608,0.06463554895,0.06359836789,0.06168399305,0.06133634417
MX,Celaya,Celaya,Non Wealthy,Prioritized,% PRO Users Who Breakeven,0.218464351,0.2221238938,0.2262644188,0.2219492219,0.2289644013,0.2284144427,0.2455460883,0.2370426829,0.2417417417
BR,Rio De Janeiro,Campo Grande,Non Wealthy,Not Prioritized,Restaurants SS > ATC CVR,0.4733712435,0.3908012664,0.3737189024,0.400410273,0.4837300624,0.4932170827,0.4935603407,0.5043256992,0.4825736718
BR,Recife,PE - JdG - Piedade/Candeias,Wealthy,Not Prioritized,MLTV Top Verticals Adoption,0.2537150702,0.2517524238,0.2426537355,0.2284072126,0.2227075516,0.2315516579,0.2437765734,0.2526615191,0.2555711239
CO,Mosquera/ Funza,Madrid,Non Wealthy,Not Prioritized,Perfect Orders,0.8878566778,0.8837062691,0.8788037916,0.8733365414,0.8719976925,0.8714965359,0.8735271487,0.8750404372,0.8756639775
CO,Mosquera/ Funza,Madrid,Non Wealthy,Not Prioritized,Pro Adoption (Last Week Status),0.2240587695,0.2159038373,0.2062134174,0.2081264108,0.2057892356,0.2096204766,0.2109723461,0.2194903889,0.2366139725
CO,Mosquera/ Funza,Madrid,Non Wealthy,Not Prioritized,% PRO Users Who Breakeven,0.4225352113,0.4421768707,0.4324324324,0.4496644295,0.4077669903,0.4634146341,0.4471299094,0.4680232558,0.4245810056
AR,Buenos Aires,Merlo Moreno,Non Wealthy,Prioritized,Restaurants SS > ATC CVR,0.5168191102,0.4974108016,0.484537806,0.4539686351,0.445692722,0.4452175404,0.4542671874,0.4674551919,0.4683669401
MX,Tuxpam,TUX_Tampamacchoco,Non Wealthy,Not Prioritized,Restaurants SS > ATC CVR,0.4236330347,0.4554157431,0.4663579536,0.4552448949,0.464819644,0.4594190907,0.4448284774,0.4362815008,0.4691335985
MX,Tuxpam,TUX_Tampamacchoco,Non Wealthy,Not Prioritized,Lead Penetration,0.03937728938,0.03846153846,0.03846153846,0.03846153846,0.03846153846,0.03846153846,0.03846153846,0.03846153846,0.03846153846
MX,Monterrey,Cumbres Poniente,Wealthy,High Priority,Perfect Orders,0.9156146029,0.9096723961,0.904108208,0.9019332631,0.897696185,0.9050430127,0.9059826136,0.9108065191,0.9115481194
MX,Monterrey,Cumbres Poniente,Wealthy,High Priority,Turbo Adoption,0.1905195989,0.2069339112,0.2202797203,0.2078384798,0.2222222222,0.15625,0.1424474187,0.165377176,0.1213720317
BR,Rio De Janeiro,Bangu,Non Wealthy,Not Prioritized,% Restaurants Sessions With Optimal Assortment,0,0,0,0,0,0,0,0,0
MX,Guadalajara,Tonalá,Non Wealthy,High Priority,Pro Adoption (Last Week Status),0.2849807445,0.2839443997,0.2806895177,0.2812904511,0.2851703407,0.292257361,0.2935173486,0.3007082432,0.3121894858
MX,Guadalajara,Tonalá,Non Wealthy,High Priority,Turbo Adoption,0.1840490798,0.1777301927,0.1470588235,0.1362683438,0.1044176707,0.08198924731,0.07503234153,0.07455012853,0.07142857143
MX,Guadalajara,Tonalá,Non Wealthy,High Priority,Restaurants Markdowns / GMV,0.09542539444,0.09569703134,0.0980342143,0.100833251,0.1044442349,0.1063575841,0.1043331895,0.09988702721,0.096338629
CO,Yopal,Yopal,Non Wealthy,Not Prioritized,% Restaurants Sessions With Optimal Assortment,0.4725547122,0.5019799472,0.4922403207,0.4680040142,0.4425935141,0.4149838209,0.3920367847,0.3821582326,0.3807192822
CO,Yopal,Yopal,Non Wealthy,Not Prioritized,Non-Pro PTC > OP,0.7936824229,0.7834794737,0.7854408899,0.7704011825,0.7722235754,0.771666721,0.7854147485,0.777195115,0.7745425999
CO,Yopal,Yopal,Non Wealthy,Not Prioritized,% PRO Users Who Breakeven,0.5212121212,0.5130434783,0.5188405797,0.5517241379,0.5451977401,0.5552560647,0.5654450262,0.5585106383,0.5570291777
MX,Pachuca,PCH Zona Plateada,Wealthy,Prioritized,MLTV Top Verticals Adoption,0.1057473965,0.1060056647,0.1084118443,0.1089768417,0.1098638893,0.1102391337,0.1077614285,0.1049623467,0.1014240313
MX,Pachuca,PCH Zona Plateada,Wealthy,Prioritized,Pro Adoption (Last Week Status),0.2720504009,0.2713266762,0.2592071971,0.2530679029,0.2465897167,0.2462061748,0.2604193632,0.2644757433,0.2871135598
AR,Buenos Aires,ESCOBAR,Non Wealthy,Prioritized,% Restaurants Sessions With Optimal Assortment,0,0,0,0,0,0,0,0,0
AR,Buenos Aires,ESCOBAR,Non Wealthy,Prioritized,Non-Pro PTC > OP,0.5774489796,0.583622449,0.5212244898,0.6034693878,0.6757142857,0.5892857143,0.5735714286,0.4971428571,0.4996103896
MX,Monterrey,Independencia,Non Wealthy,Prioritized,Restaurants Markdowns / GMV,0.1519533544,0.1534688215,0.1481402116,0.1427099711,0.144197402,0.1472023555,0.1467032998,0.1491122488,0.1503447761
EC,Quito,Calderon,Non Wealthy,Prioritized,Restaurants SS > ATC CVR,0.5017160442,0.4959994764,0.4890331844,0.5058987558,0.5096006557,0.5198204408,0.5226435804,0.5039984631,0.4875967474
EC,Quito,Calderon,Non Wealthy,Prioritized,Lead Penetration,0.119710799,0.1194604149,0.1223410184,0.1250798734,0.128242136,0.1281036263,0.129232569,0.1300793908,0.1300807648
AR,Buenos Aires,Microcentro,Wealthy,Prioritized,Restaurants SST > SS CVR,0.9534988812,0.9530473314,0.9544158334,0.9577045974,0.9583482742,0.9591673637,0.958585466,0.9587430767,0.957550819
AR,Buenos Aires,Microcentro,Wealthy,Prioritized,Pro Adoption (Last Week Status),0.4240270977,0.4231215001,0.4258181161,0.4224648651,0.4227934632,0.4219038763,0.4232088347,0.4259532784,0.4495209345
AR,Buenos Aires,Microcentro,Wealthy,Prioritized,% PRO Users Who Breakeven,0.4145000812,0.4124119718,0.4195024506,0.4221092757,0.4139307998,0.4163447583,0.423855283,0.4343785019,0.4271544786
AR,Buenos Aires,Microcentro,Wealthy,Prioritized,Turbo Adoption,0.2991067349,0.2981718298,0.3045997092,0.3083932584,0.3085473233,0.3032390701,0.2998208394,0.3043701856,0.3108873229
MX,Ciudad De Mexico,Interlomas,Wealthy,Prioritized,Lead Penetration,0.4713815442,0.4727735274,0.4734564683,0.4737971997,0.4762668361,0.4735284547,0.4744434361,0.4764724404,0.4761506964
MX,Ciudad De Mexico,Interlomas,Wealthy,Prioritized,Restaurants Markdowns / GMV,0.09502403701,0.09857279173,0.09902756234,0.09876529967,0.09570666396,0.09700996083,0.09636198223,0.09906499216,0.1006791149
MX,Tecate,TCE Tecate,Non Wealthy,Not Prioritized,Restaurants SS > ATC CVR,0.5450757719,0.5305376752,0.525995532,0.5452864992,0.5472745558,0.5295813165,0.5128086249,0.5286465891,0.5255125868
MX,Tecate,TCE Tecate,Non Wealthy,Not Prioritized,Restaurants SST > SS CVR,0.842533344,0.840927303,0.8345249275,0.8461509076,0.8321785233,0.8383371339,0.8352609404,0.8172911443,0.8393886528
MX,Tecate,TCE Tecate,Non Wealthy,Not Prioritized,MLTV Top Verticals Adoption,0.09350752267,0.1124636308,0.12720751,0.1310220804,0.1220048245,0.1085834779,0.1010968115,0.09842959543,0.09931501208
BR,Grande São Paulo,SP - SP - Raposo/Rio Pequeno,Non Wealthy,Prioritized,MLTV Top Verticals Adoption,0.3520935937,0.3540760514,0.3495416448,0.3376753421,0.3301095253,0.3268798877,0.32932818,0.3299524886,0.320321865
EC,Quito,Centro de Quito,Non Wealthy,High Priority,Non-Pro PTC > OP,0.7276014423,0.7103950463,0.7040928004,0.7107148552,0.7219423244,0.7238635246,0.7248634394,0.7228465034,0.7256944643
EC,Quito,Centro de Quito,Non Wealthy,High Priority,Lead Penetration,0.1545507343,0.1527481704,0.1532988013,0.1551289218,0.1583378539,0.1608842698,0.1627861193,0.1634207687,0.1622604376
EC,Quito,Centro de Quito,Non Wealthy,High Priority,Restaurants Markdowns / GMV,0.1520339639,0.1643007335,0.1810346571,0.1852866618,0.1919783289,0.1993282558,0.1995822241,0.1984919319,0.1959706416
CO,Popayan,Popayan Centro,Non Wealthy,Prioritized,Restaurants SST > SS CVR,0.8967918383,0.8982750734,0.8987490007,0.896828143,0.8970986038,0.8994672057,0.9001579826,0.9009020033,0.9003918943
CO,Popayan,Popayan Centro,Non Wealthy,Prioritized,Pro Adoption (Last Week Status),0.228256947,0.2192066806,0.211461794,0.2142973457,0.2123806388,0.2128641936,0.2107835409,0.2136942675,0.2342213481
MX,Manzanillo,MAN_Playa_Azul,Non Wealthy,Prioritized,Non-Pro PTC > OP,0.7908316156,0.7857817907,0.8021319051,0.8103962564,0.8151243201,0.8038339057,0.7883393921,0.788608959,0.7987815457
AR,La Plata,Gonnet,Non Wealthy,Prioritized,Restaurants SS > ATC CVR,0.5268912212,0.5134593196,0.497652578,0.4820413574,0.4768834158,0.4745330882,0.4888877374,0.5044554397,0.5052697709
AR,La Plata,Gonnet,Non Wealthy,Prioritized,Turbo Adoption,,,,,,0.4578616352,0.4571788413,0.4795396419,0.4786967419
BR,Belo Horizonte,MG - BH - Caiçara/Padre Eustáquio/Gameleira,Non Wealthy,Not Prioritized,MLTV Top Verticals Adoption,0.274994016,0.2799129327,0.2884081489,0.2882333395,0.2877397265,0.2905352731,0.2932355236,0.2964249087,0.2896730725
AR,Cordoba,VILLA_ALLENDE,Wealthy,Not Prioritized,% Restaurants Sessions With Optimal Assortment,0,0,0,0,0,0,0,0,0
AR,Cordoba,VILLA_ALLENDE,Wealthy,Not Prioritized,Pro Adoption (Last Week Status),0.1801801802,0.2018348624,0.2290748899,0.2173913043,0.2642487047,0.2401960784,0.2238095238,0.2073732719,0.2408376963
AR,Buenos Aires,Palermo,Wealthy,Prioritized,Non-Pro PTC > OP,0.8723791282,0.8741191881,0.8697604221,0.8640742419,0.8664240861,0.8645870397,0.8588336348,0.8534047173,0.8558250582
CL,Santiago De Chile,Cerrillos,Non Wealthy,Prioritized,MLTV Top Verticals Adoption,0.07783241307,0.08276325326,0.08428864873,0.08374539846,0.08204592299,0.07658090359,0.07422069334,0.07326879729,0.07001453355
MX,Ciudad De Mexico,CDMX_GAM,Non Wealthy,High Priority,Restaurants SST > SS CVR,0.9213758752,0.9255792817,0.9258609312,0.9247909529,0.9246347214,0.9271012126,0.9272445997,0.9278952197,0.9286181637
CO,Bogota,Fontibon,Non Wealthy,High Priority,Restaurants SST > SS CVR,0.9154352894,0.919801531,0.9212709725,0.9213676191,0.9222412109,0.9221023363,0.9202894509,0.9221740182,0.9207475372
CO,Bogota,Fontibon,Non Wealthy,High Priority,MLTV Top Verticals Adoption,0.1700823833,0.1682516834,0.1653819035,0.1639013361,0.1640331478,0.1648791418,0.1661775346,0.1666172246,0.1625182648
BR,Rio De Janeiro,Vargem Pequena,Wealthy,Not Prioritized,% Restaurants Sessions With Optimal Assortment,0.02681538162,0.02854849876,0.02070605398,0.01301856184,0.007839907968,0.005188422461,0.007157054557,0.01056460001,0.01538488623
BR,Rio De Janeiro,Vargem Pequena,Wealthy,Not Prioritized,Restaurants Markdowns / GMV,0.118061608,0.1249298613,0.1142795429,0.1067333468,0.09546072516,0.0939052231,0.08581374184,0.09456333479,0.08355669575
AR,Buenos Aires,Belgrano,Wealthy,Prioritized,% PRO Users Who Breakeven,0.4717133078,0.4745932516,0.4807561103,0.4779444111,0.4704470329,0.4757326898,0.4822697775,0.4897551991,0.4765318184
PE,Cusco,Magisterio,Non Wealthy,Prioritized,Pro Adoption (Last Week Status),0.2116320779,0.2156663276,0.2125333981,0.2041221753,0.2014388489,0.199854827,0.2077582104,0.2049102927,0.2216201571
PE,Chimbote,Florida,Non Wealthy,Not Prioritized,MLTV Top Verticals Adoption,0.04047512468,0.03644925795,0.03417104012,0.04275601814,0.05166366732,0.06098488224,0.06994257824,0.06543768319,0.04434914956
MX,Mexicali,MXL_Sur,Non Wealthy,Prioritized,Non-Pro PTC > OP,0.7196326985,0.7151130549,0.7090568116,0.6970267025,0.6868653534,0.6830935451,0.6781581291,0.6813512974,0.6998034463
AR,Rosario,Rosario Sur,Non Wealthy,Prioritized,MLTV Top Verticals Adoption,0.1054509056,0.1018575556,0.1002107347,0.100737954,0.1016491248,0.1026855999,0.1029503183,0.1037086134,0.102702383
AR,Rosario,Rosario Sur,Non Wealthy,Prioritized,Pro Adoption (Last Week Status),0.2360897633,0.2243300211,0.2253816223,0.2165250513,0.2162481536,0.209913407,0.2150668287,0.2212168487,0.2327231976
CO,Cartagena,Bocagrande,Wealthy,Prioritized,Turbo Adoption,0.5110021023,0.5035500487,0.4856945404,0.4855255762,0.4793516561,0.4746407439,0.4751693002,0.4835305861,0.4858415984
BR,Campinas,SP - CPS - Mansões,Non Wealthy,Prioritized,Restaurants SS > ATC CVR,0.4654686386,0.4545028817,0.4212828137,0.426470537,0.4218723926,0.4233812299,0.4421853,0.4198875806,0.3946525082
BR,Campinas,SP - CPS - Mansões,Non Wealthy,Prioritized,Restaurants SST > SS CVR,0.8556129054,0.8648709403,0.8742625959,0.881658281,0.876627317,0.872426118,0.8642920308,0.8359309621,0.8313413267
BR,Campinas,SP - CPS - Mansões,Non Wealthy,Prioritized,Pro Adoption (Last Week Status),0.4341192788,0.4344919786,0.4444444444,0.4342783505,0.4250645995,0.4402777778,0.460658083,0.4502103787,0.46485623
MX,Monterrey,La Fe,Non Wealthy,Prioritized,Lead Penetration,0.2464607062,0.2471746164,0.2485962144,0.249070434,0.2509514692,0.2520806532,0.255472216,0.2586196834,0.2597799954
MX,Monterrey,La Fe,Non Wealthy,Prioritized,Restaurants Markdowns / GMV,0.1348440735,0.1385789346,0.1360348895,0.1356658595,0.1352677472,0.1349138413,0.136087843,0.1368613161,0.1355308778
MX,Cozumel,CZM Cozumel,Non Wealthy,Prioritized,Perfect Orders,0.9050915929,0.91290644,0.9245719175,0.9309247569,0.933403924,0.9340538179,0.9222263811,0.9271996203,0.934004325
MX,Cozumel,CZM Cozumel,Non Wealthy,Prioritized,Restaurants SST > SS CVR,0.8916020631,0.894111501,0.8959377613,0.8899365444,0.8880912535,0.8826044838,0.8789958611,0.8795247341,0.8880056271
BR,Rio De Janeiro,Oswaldo Cruz,Non Wealthy,Not Prioritized,MLTV Top Verticals Adoption,0.09304970738,0.08597566647,0.07541770964,0.0722231922,0.08275316456,0.09632911392,0.1105650685,0.1176790725,0.1274367279
MX,Ciudad De Mexico,Bosques,Wealthy,High Priority,Perfect Orders,0.8197925369,0.813541627,0.8034426194,0.7944043126,0.7991479095,0.8099548794,0.8155065657,0.8233525415,0.8310651234
MX,Ciudad De Mexico,Bosques,Wealthy,High Priority,Turbo Adoption,0.3626165271,0.4348230912,0.3383501349,0.3499789592,0.3615192681,0.2795385942,0.2829759584,0.2725010818,0.2599569429
MX,Tula De Allende,TDA El Llano,Non Wealthy,Not Prioritized,MLTV Top Verticals Adoption,0.05792333478,0.05421613518,0.057899967,0.05145010826,0.05748345767,0.05639973984,0.05602651006,0.06247020867,0.05956113895
